PL1 4RW,Plymouth,,,Vivid Approach, ,12,,Unit 14,,,,55626813,S, ,2S
PL1 4RW,Plymouth,,,Vivid Approach, ,14,,Office 3,,,,55626817,S, ,2X
PL1 4RW,Plymouth,,,Vivid Approach, ,14,,Office 5,,,,55626819,S, ,2Z
PL1 4RW,Plymouth,,,Vivid Approach, ,14,,Office 6,,,,55626820,S, ,3A
PL1 4RW,Plymouth,,,Vivid Approach, ,14,,Office 7,,,,55626821,S, ,3B
PL1 4RW,Plymouth,,,Vivid Approach, ,14,,Office 8,,,,55626822,S, ,3D
PL1 4RW,Plymouth,,,Vivid Approach, ,14,,Office 9,,,,55626823,S, ,3E
PL1 4RW,Plymouth,,,Vivid Approach, ,14,,Office 10,,,,55626824,S, ,3F
PL1 4RW,Plymouth,,,Vivid Approach, ,14,,Office 4,,,,55626818,S, ,3H
PL1 4RW,Plymouth,,,Vivid Approach, ,14,,Office 2,,,,55626816,S, ,3U
PL1 4RW,Plymouth,,,Vivid Approach, ,16,,Unit 16,,,,58008600,S, ,3X
PL1 4RW,Plymouth,,,Vivid Approach, ,16,,Unit 17,,,,58008601,S, ,3Y
PL1 4RW,Plymouth,,,Vivid Approach, ,16,,Unit 18,,,,58008602,S, ,3Z
PL1 4RW,Plymouth,,,Vivid Approach, ,18,,Unit 19,,,,58008603,S, ,4A
PL1 4RW,Plymouth,,,Vivid Approach, ,18,,Unit 20,,,,58008604,S, ,4B
PL1 4RW,Plymouth,,,Vivid Approach, ,18,,Unit 21,,,,58008605,S, ,4D
PL1 4RW,Plymouth,,,Vivid Approach, ,18,,Unit 23,,,,58008607,S, ,4G
PL1 4RW,Plymouth,,,Vivid Approach, ,18,,Unit 22,,,,58008606,S, ,4H
PL1 4TA,Plymouth,,,Raglan Road, ,102,,,,,,28723963,S, ,9G
PL1 5NB,Plymouth,,,Fellowes Place, ,14,,Lower Ground Floor Flat,,,,56905664,S, ,4A
PL1 5NN,Plymouth,,,St. Barnabas Terrace, , ,1b,,,,,55718400,S, ,3A
PL2 1BA,Plymouth,,,Healy Place, ,49,,,,,,56634497,S, ,1S
PL2 1FD,Plymouth,,,Selborne Mews, ,19,,,,,,54593483,S, ,1A
PL2 1FD,Plymouth,,,Selborne Mews, ,21,,,,,,54593484,S, ,1E
PL2 1FF,Plymouth,,,Barton Avenue, , ,1e,,,,,57723649,S, ,1A
PL2 2FF,Plymouth,,,Draco Drive, ,13,,,,,,55889135,S, ,2R
PL2 2JH,Plymouth,,,Wordsworth Crescent, ,13,,,,,,18928522,S, ,1Z
PL2 2JH,Plymouth,,,Wordsworth Crescent, ,2,,,,,,18928529,S, ,3F
PL2 2JH,Plymouth,,,Wordsworth Crescent, ,14,,,,,,18928523,S, ,3G
PL2 2JH,Plymouth,,,Wordsworth Crescent, ,20,,,,,,18928530,S, ,3H
PL2 2JH,Plymouth,,,Wordsworth Crescent, ,18,,,,,,18928527,S, ,3J
PL2 2JH,Plymouth,,,Wordsworth Crescent, ,16,,,,,,18928525,S, ,3L
PL2 2JH,Plymouth,,,Wordsworth Crescent, ,12,,,,,,18928521,S, ,3N
PL2 2JJ,Plymouth,,,Wordsworth Crescent, ,40,,,,,,18928557,S, ,3X
PL2 2JJ,Plymouth,,,Wordsworth Crescent, ,48,,,,,,18928565,S, ,4G
PL2 2JJ,Plymouth,,,Wordsworth Crescent, ,46,,,,,,18928563,S, ,4H
PL2 2JJ,Plymouth,,,Wordsworth Crescent, ,52,,,,,,18928569,S, ,4R
PL2 2JJ,Plymouth,,,Wordsworth Crescent, ,50,,,,,,18928567,S, ,4T
PL2 2JJ,Plymouth,,,Wordsworth Crescent, ,44,,,,,,18928561,S, ,4Z
PL2 2JJ,Plymouth,,,Wordsworth Crescent, ,42,,,,,,18928559,S, ,5A
